date,mag,depth,prov,kmeans,kmedoids
Nov,2.9,22.0,Maluku,0,3.0
Nov,3.0,105.0,Nusa Tenggara Barat,0,0.0
Nov,4.4,10.0,Maluku,1,2.0
Nov,4.0,10.0,Maluku,1,1.0
Nov,2.5,23.0,Maluku,0,3.0
Nov,2.8,159.0,Nusa Tenggara Barat,0,0.0
Nov,2.0,104.0,Nusa Tenggara Barat,0,0.0
Nov,4.5,10.0,Maluku,1,2.0
Nov,3.4,10.0,Nusa Tenggara Barat,2,1.0
Nov,4.7,10.0,Maluku,1,2.0
Nov,5.8,114.0,Maluku,0,0.0
Nov,6.0,121.0,Maluku,0,0.0
Nov,4.6,10.0,Maluku,1,2.0
Nov,4.2,534.0,Maluku,0,0.0
Nov,2.6,101.0,Nusa Tenggara Barat,0,0.0
Nov,4.3,10.0,Maluku,1,2.0
Nov,4.0,10.0,Maluku,1,1.0
Nov,4.5,135.0,Maluku Utara,0,0.0
Nov,3.5,10.0,Sumatera Utara,1,1.0
Nov,3.6,171.0,Maluku,0,0.0
Nov,4.4,10.0,Maluku,1,2.0
Nov,3.0,45.0,Maluku Utara,0,0.0
Nov,3.2,10.0,Maluku,2,4.0
Nov,2.6,10.0,Maluku Utara,2,4.0
Nov,2.7,10.0,Maluku,2,4.0
Nov,3.6,10.0,Sumatera Utara,1,1.0
Nov,2.7,161.0,Nusa Tenggara Barat,0,0.0
Nov,4.7,10.0,Maluku,1,2.0
Nov,2.2,38.0,Sulawesi Tenggara,0,0.0
Nov,3.7,10.0,Maluku,1,1.0
Nov,3.3,10.0,Sulawesi Tenggara,2,1.0
Nov,4.3,10.0,Maluku,1,2.0
Nov,3.6,10.0,Maluku,1,1.0
Nov,2.3,10.0,Nusa Tenggara Barat,2,4.0
Nov,2.4,10.0,Maluku,2,4.0
Nov,2.4,100.0,Nusa Tenggara Barat,0,0.0
Nov,3.7,17.0,Maluku Utara,2,4.0
Nov,4.5,118.0,Maluku,0,0.0
Nov,3.4,57.0,Sumatera Utara,0,0.0
Nov,4.5,10.0,Maluku,1,2.0
Nov,3.5,10.0,Maluku,1,1.0
Nov,3.6,10.0,Aceh,1,1.0
Nov,5.3,10.0,Maluku,1,2.0
Nov,5.3,10.0,Maluku,1,2.0
Nov,3.8,68.0,Nusa Tenggara Barat,0,0.0
Nov,3.6,10.0,Papua,1,1.0
Nov,4.1,10.0,Maluku,1,1.0
Nov,3.1,28.0,Banten,0,3.0
Nov,3.8,10.0,Maluku,1,1.0
Nov,2.6,25.0,Nusa Tenggara Barat,0,3.0
Nov,3.8,131.0,Sulawesi Utara,0,0.0
Nov,4.3,147.0,Maluku,0,0.0
Nov,3.4,197.0,Sumatera Utara,0,0.0
Nov,3.0,10.0,Sulawesi Utara,2,4.0
Nov,4.1,10.0,Maluku,1,1.0
Nov,3.4,15.0,Maluku,2,4.0
Nov,2.8,15.0,Nusa Tenggara Barat,2,3.0
Nov,2.6,72.0,Nusa Tenggara Barat,0,0.0
Nov,2.6,12.0,Maluku,2,4.0
Nov,3.6,10.0,Maluku,1,1.0
Nov,4.0,10.0,Maluku,1,1.0
Nov,4.2,10.0,Maluku,1,1.0
Nov,3.4,10.0,Papua,2,1.0
Nov,4.0,10.0,Maluku,1,1.0
Nov,4.2,10.0,Maluku,1,1.0
Nov,4.3,10.0,Maluku,1,2.0
Nov,3.8,10.0,Maluku,1,1.0
Nov,2.7,10.0,Sulawesi Tengah,2,4.0
Nov,2.9,10.0,Papua,2,4.0
Nov,4.8,10.0,Maluku,1,2.0
Nov,5.4,10.0,Maluku,1,2.0
Nov,5.6,10.0,Maluku,1,2.0
Nov,3.3,11.0,Aceh,2,4.0
Nov,4.6,10.0,Maluku,1,2.0
Nov,3.9,59.0,Maluku,0,0.0
Nov,4.1,10.0,Maluku,1,1.0
Nov,4.7,10.0,Maluku,1,2.0
Nov,4.4,10.0,Maluku,1,2.0
Nov,3.4,13.0,Nusa Tenggara Barat,2,4.0
Nov,3.8,10.0,Maluku,1,1.0
Nov,3.9,176.0,Maluku,0,0.0
Nov,4.0,10.0,Maluku,1,1.0
Nov,2.8,49.0,Papua,0,0.0
Nov,3.6,10.0,Maluku,1,1.0
Nov,4.5,10.0,Maluku,1,2.0
Nov,4.2,10.0,Maluku,1,1.0
Nov,4.6,10.0,Maluku,1,2.0
Nov,5.1,10.0,Maluku,1,2.0
Nov,5.2,10.0,Maluku,1,2.0
Nov,3.6,10.0,Papua,1,1.0
Nov,4.5,10.0,Maluku,1,2.0
Nov,4.4,10.0,Maluku,1,2.0
Nov,4.9,10.0,Maluku,1,2.0
Nov,4.8,10.0,Maluku,1,2.0
Nov,4.5,10.0,Maluku,1,2.0
Nov,4.9,10.0,Maluku,1,2.0
Nov,4.5,10.0,Maluku,1,2.0
Nov,5.3,10.0,Maluku,1,2.0
Nov,5.3,10.0,Maluku,1,2.0
Nov,6.8,10.0,Maluku,1,2.0
Nov,7.0,10.0,Maluku,1,2.0
Nov,3.5,10.0,Maluku,1,1.0
Nov,2.1,10.0,Sulawesi Selatan,2,4.0
Nov,2.9,329.0,Nusa Tenggara Barat,0,0.0
Nov,5.3,10.0,Sumatera Utara,1,2.0
Nov,5.0,10.0,Papua,1,2.0
Nov,4.9,10.0,Papua,1,2.0
Nov,2.7,10.0,Nusa Tenggara Barat,2,4.0
Nov,3.4,10.0,Maluku,2,1.0
Nov,3.8,28.0,Aceh,0,3.0
Nov,4.1,10.0,Maluku,1,1.0
Nov,4.3,501.0,Nusa Tenggara Barat,0,0.0
Nov,3.8,269.0,Maluku,0,0.0
Nov,4.1,10.0,Papua,1,1.0
Nov,4.7,10.0,Maluku,1,2.0
Nov,3.5,718.0,Maluku,0,0.0
Nov,3.9,461.0,Maluku,0,0.0
Nov,4.3,10.0,Maluku,1,2.0
Nov,5.1,38.0,Maluku,0,3.0
Nov,5.1,38.0,Maluku,0,3.0
Nov,4.4,10.0,Maluku,1,2.0
Nov,3.9,10.0,Maluku,1,1.0
Nov,3.9,10.0,Maluku,1,1.0
Nov,4.2,10.0,Maluku,1,1.0
Nov,5.2,10.0,Maluku,1,2.0
Nov,5.2,10.0,Maluku,1,2.0
Nov,4.8,10.0,Maluku,1,2.0
Nov,4.7,10.0,Maluku,1,2.0
Nov,5.5,10.0,Maluku,1,2.0
Nov,5.6,10.0,Maluku,1,2.0
Nov,4.0,10.0,Papua,1,1.0
Nov,7.2,10.0,Maluku,1,2.0
Nov,6.9,14.0,Maluku,1,2.0
Nov,2.9,13.0,Maluku,2,4.0
Nov,3.6,11.0,Jawa Barat,2,1.0
Nov,3.0,88.0,Nusa Tenggara Barat,0,0.0
Nov,2.6,10.0,Maluku Utara,2,4.0
Nov,3.3,14.0,Banten,2,4.0
Nov,2.9,37.0,Gorontalo,0,0.0
Nov,3.0,137.0,Maluku,0,0.0
Nov,3.0,10.0,Papua,2,4.0
Nov,3.7,10.0,Maluku Utara,1,1.0
Nov,3.1,33.0,Gorontalo,0,3.0
Nov,3.3,10.0,Papua,2,1.0
Nov,3.5,49.0,Gorontalo,0,0.0
Nov,4.0,177.0,Maluku,0,0.0
Nov,3.0,16.0,Maluku,2,3.0
Nov,2.8,57.0,Aceh,0,0.0
Nov,3.6,22.0,Bengkulu,0,3.0
Nov,3.3,97.0,Banten,0,0.0
Nov,2.5,10.0,Nusa Tenggara Barat,2,4.0
Nov,4.4,182.0,Maluku,0,0.0
Nov,3.5,10.0,Gorontalo,1,1.0
Nov,3.7,10.0,Sulawesi Utara,1,1.0
Nov,5.3,202.0,Aceh,0,0.0
Nov,5.3,604.0,Papua,0,0.0
Nov,3.2,10.0,Sulawesi Utara,2,4.0
Nov,1.9,10.0,Sulawesi Selatan,2,3.0
Nov,3.0,64.0,Nusa Tenggara Barat,0,0.0
Nov,5.1,10.0,Nusa Tenggara Barat,1,2.0
Nov,5.0,10.0,Nusa Tenggara Barat,1,2.0
Nov,2.8,10.0,Nusa Tenggara Barat,2,4.0
Nov,3.6,24.0,Banten,0,3.0
Nov,3.7,21.0,Sumatera Utara,2,3.0
Nov,3.8,10.0,Papua,1,1.0
Nov,3.1,119.0,Jambi,0,0.0
Nov,2.8,10.0,Sulawesi Tengah,2,4.0
Nov,2.4,10.0,Nusa Tenggara Barat,2,4.0
Nov,5.0,10.0,Aceh,1,2.0
Nov,4.9,10.0,Aceh,1,2.0
Nov,3.6,19.0,Nusa Tenggara Barat,2,3.0
Nov,2.7,18.0,Maluku,0,3.0
Nov,2.8,10.0,Sulawesi Barat,2,4.0
Nov,2.6,11.0,Sulawesi Tengah,2,4.0
Nov,4.0,87.0,Papua,0,0.0
Nov,4.0,11.0,Papua,1,1.0
Nov,5.2,168.0,Maluku,0,0.0
Nov,3.5,119.0,Jambi,0,0.0
Nov,3.4,10.0,Lampung,2,1.0
Nov,3.2,10.0,Lampung,2,4.0
Nov,3.5,20.0,Daerah Istimewa Yogyakarta,2,3.0
Nov,4.1,10.0,Lampung,1,1.0
Nov,3.8,10.0,Papua,1,1.0
Nov,3.7,10.0,Lampung,1,1.0
Nov,2.5,10.0,Jawa Tengah,2,4.0
Nov,3.3,10.0,Maluku Utara,2,1.0
Nov,2.9,18.0,Sumatera Utara,0,3.0
Nov,3.5,10.0,Nusa Tenggara Barat,1,1.0
Nov,3.7,10.0,Nusa Tenggara Barat,1,1.0
Nov,2.7,27.0,Sulawesi Tengah,0,3.0
Nov,3.2,10.0,Lampung,2,4.0
Nov,3.0,10.0,Lampung,2,4.0
Nov,3.0,10.0,Nusa Tenggara Barat,2,4.0
Nov,2.8,10.0,Sulawesi Tengah,2,4.0
Nov,3.1,80.0,Maluku,0,0.0
Nov,3.3,19.0,Bengkulu,2,3.0
Nov,2.6,10.0,Maluku Utara,2,4.0
Nov,3.2,84.0,Gorontalo,0,0.0
Nov,2.6,156.0,Nusa Tenggara Barat,0,0.0
Nov,2.8,10.0,Maluku,2,4.0
Nov,3.3,63.0,Maluku,0,0.0
Nov,3.7,11.0,Bengkulu,2,1.0
Nov,3.8,38.0,Nusa Tenggara Barat,0,3.0
Nov,3.3,137.0,Maluku Utara,0,0.0
Nov,3.5,95.0,Nusa Tenggara Barat,0,0.0
Nov,3.4,10.0,Nusa Tenggara Barat,2,1.0
Nov,5.0,10.0,Bengkulu,1,2.0
Nov,3.9,10.0,Nusa Tenggara Barat,1,1.0
Nov,4.5,10.0,Sulawesi Tengah,1,2.0
Nov,3.0,37.0,Nusa Tenggara Barat,0,0.0
Nov,2.9,34.0,Daerah Istimewa Yogyakarta,0,0.0
Nov,3.3,577.0,Sulawesi Selatan,0,0.0
Nov,2.8,10.0,Nusa Tenggara Barat,2,4.0
Nov,3.5,38.0,Bengkulu,0,3.0
Nov,2.6,13.0,Sulawesi Selatan,2,3.0
Nov,2.8,174.0,Nusa Tenggara Barat,0,0.0
Nov,2.6,141.0,Gorontalo,0,0.0
Nov,2.3,118.0,Jawa Barat,0,0.0
Nov,3.8,598.0,Nusa Tenggara Barat,0,0.0
Nov,4.1,206.0,Maluku,0,0.0
Nov,2.4,42.0,Nusa Tenggara Barat,0,0.0
Nov,4.2,10.0,Papua,1,1.0
Nov,3.5,37.0,Bengkulu,0,3.0
Nov,4.9,138.0,Maluku,0,0.0
Nov,3.4,35.0,Aceh,0,3.0
Nov,2.4,10.0,Sulawesi Tengah,2,4.0
Nov,3.7,85.0,Sumatera Barat,0,0.0
Nov,3.0,27.0,Sumatera Utara,0,3.0
Nov,3.5,21.0,Papua,2,3.0
Nov,3.7,505.0,Nusa Tenggara Barat,0,0.0
Nov,4.1,10.0,Papua,1,1.0
Nov,3.0,155.0,Gorontalo,0,0.0
Nov,2.8,70.0,Sumatera Barat,0,0.0
Nov,4.2,10.0,Aceh,1,1.0
Nov,4.0,124.0,Maluku,0,0.0
Nov,4.4,10.0,Sulawesi Utara,1,2.0
Nov,3.2,10.0,Papua,2,4.0
Nov,3.5,11.0,Papua,2,4.0
Nov,3.5,12.0,Jawa Timur,2,4.0
Nov,3.2,10.0,Maluku,2,4.0
Nov,3.4,10.0,Maluku,2,1.0
Nov,3.2,12.0,Sulawesi Utara,2,4.0
Nov,2.1,165.0,Gorontalo,0,0.0
Nov,3.8,10.0,Sulawesi Tengah,1,1.0
Nov,2.1,62.0,Bengkulu,0,0.0
Nov,3.1,30.0,Nusa Tenggara Barat,0,3.0
Nov,3.1,23.0,Nusa Tenggara Barat,0,3.0
Nov,2.7,10.0,Sulawesi Tengah,2,4.0
Nov,2.4,10.0,Sulawesi Tengah,2,4.0
Nov,2.8,10.0,Sulawesi Tengah,2,4.0
Nov,3.0,10.0,Maluku,2,4.0
Nov,2.4,10.0,Sulawesi Tengah,2,4.0
Nov,3.9,10.0,Maluku,1,1.0
Nov,5.2,12.0,Bengkulu,1,2.0
Nov,5.3,85.0,Bengkulu,0,0.0
Nov,3.6,75.0,Gorontalo,0,0.0
Nov,3.7,10.0,Sulawesi Utara,1,1.0
Nov,4.2,30.0,Jawa Timur,0,3.0
Nov,2.6,51.0,Sulawesi Tengah,0,0.0
Dec,2.9,10.0,Sulawesi Tengah,2,4.0
Dec,4.1,10.0,Jawa Barat,1,1.0
Dec,2.9,10.0,Jawa Barat,2,4.0
Dec,5.0,10.0,Jawa Barat,1,2.0
Dec,5.0,10.0,Jawa Barat,1,2.0
Dec,2.8,15.0,Nusa Tenggara Barat,2,3.0
Dec,2.5,51.0,Maluku,0,0.0
Dec,3.6,366.0,Maluku,0,0.0
Dec,2.4,15.0,Jawa Barat,0,3.0
Dec,2.8,10.0,Jawa Barat,2,4.0
Dec,2.9,20.0,Sulawesi Utara,0,3.0
Dec,2.9,40.0,Bengkulu,0,0.0
Dec,2.6,105.0,Papua,0,0.0
Dec,5.6,154.0,Papua,0,0.0
Dec,2.8,13.0,Maluku Utara,2,4.0
Dec,3.1,126.0,Aceh,0,0.0
Dec,3.7,12.0,Aceh,2,4.0
Dec,3.4,10.0,Jawa Barat,2,1.0
Dec,3.7,10.0,Maluku,1,1.0
Dec,2.6,26.0,Papua,0,3.0
Dec,3.1,28.0,Papua,0,3.0
Dec,4.3,23.0,Papua,2,3.0
Dec,4.0,10.0,Sulawesi Tengah,1,1.0
Dec,3.9,10.0,Papua,1,1.0
Dec,2.8,54.0,Papua,0,0.0
Dec,3.6,27.0,Papua,0,3.0
Dec,6.5,30.0,Papua,2,4.0
Dec,6.4,29.0,Papua,2,4.0
Dec,2.8,10.0,Nusa Tenggara Barat,2,4.0
Dec,2.8,10.0,Gorontalo,2,4.0
Dec,3.1,12.0,Maluku,2,4.0
Dec,4.1,10.0,Nusa Tenggara Barat,1,1.0
Dec,3.8,139.0,Jawa Timur,0,0.0
Dec,3.4,24.0,Nusa Tenggara Barat,0,3.0
Dec,3.6,10.0,Sulawesi Selatan,1,1.0
Dec,3.5,19.0,Bengkulu,2,3.0
Dec,3.3,112.0,Gorontalo,0,0.0
Dec,3.8,213.0,Maluku,0,0.0
Dec,4.7,133.0,Papua,0,0.0
Dec,3.1,140.0,Gorontalo,0,0.0
Dec,6.5,10.0,Aceh,1,2.0
Dec,3.1,10.0,Jawa Barat,2,4.0
Dec,2.6,20.0,Jawa Barat,0,3.0
Dec,2.3,175.0,Nusa Tenggara Barat,0,0.0
Dec,2.5,21.0,Nusa Tenggara Barat,0,3.0
Dec,3.2,10.0,Papua,2,4.0
Dec,3.4,83.0,Maluku Utara,0,0.0
Dec,2.9,118.0,Sumatera Utara,0,0.0
Dec,4.1,164.0,Maluku,0,0.0
Dec,2.7,11.0,Nusa Tenggara Barat,2,4.0
Dec,3.1,106.0,Nusa Tenggara Barat,0,0.0
Dec,2.5,10.0,Nusa Tenggara Barat,2,4.0
Dec,4.5,64.0,Sulawesi Utara,0,0.0
Dec,2.3,10.0,Nusa Tenggara Barat,2,4.0
Dec,2.8,10.0,Jawa Barat,2,4.0
Dec,2.8,50.0,Sulawesi Utara,0,0.0
Dec,4.1,139.0,Maluku,0,0.0
Dec,2.5,28.0,Jawa Barat,0,3.0
Dec,3.5,50.0,Sumatera Utara,0,0.0
Dec,3.7,76.0,Jawa Timur,0,0.0
Dec,3.0,10.0,Sumatera Utara,2,4.0
Dec,4.2,11.0,Papua,1,1.0
Dec,3.0,10.0,Papua,2,4.0
Dec,2.8,10.0,Sulawesi Tengah,2,4.0
Dec,3.0,10.0,Aceh,2,4.0
Dec,2.0,10.0,Sulawesi Tenggara,2,3.0
Dec,3.0,10.0,Bengkulu,2,4.0
Dec,3.4,27.0,Papua,0,3.0
Dec,3.4,153.0,Maluku,0,0.0
Dec,5.2,79.0,Sulawesi Utara,0,0.0
Dec,4.5,10.0,Sulawesi Utara,1,2.0
Dec,3.1,14.0,Bengkulu,2,4.0
Dec,3.0,21.0,Sulawesi Utara,0,3.0
Dec,3.8,22.0,Papua,2,3.0
Dec,2.3,19.0,Jawa Barat,0,3.0
Dec,2.9,12.0,Nusa Tenggara Barat,2,4.0
Dec,3.7,38.0,Papua,0,3.0
Dec,2.5,24.0,Nusa Tenggara Barat,0,3.0
Dec,3.9,10.0,Sulawesi Tengah,1,1.0
Dec,2.5,24.0,Nusa Tenggara Barat,0,3.0
Dec,3.2,91.0,Sumatera Utara,0,0.0
Dec,3.0,10.0,Sulawesi Tengah,2,4.0
Dec,3.4,20.0,Nusa Tenggara Barat,2,3.0
Dec,2.9,19.0,Sulawesi Selatan,0,3.0
Dec,4.1,35.0,Bengkulu,0,3.0
Dec,3.0,10.0,Sulawesi Tengah,2,4.0
Dec,3.2,24.0,Banten,0,3.0
Dec,4.6,10.0,Nusa Tenggara Barat,1,2.0
Dec,4.0,496.0,Nusa Tenggara Barat,0,0.0
Dec,2.9,17.0,Nusa Tenggara Barat,2,3.0
Dec,3.2,10.0,Maluku,2,4.0
Dec,3.0,43.0,Sumatera Barat,0,0.0
Dec,3.7,10.0,Aceh,1,1.0
Dec,5.4,56.0,Sulawesi Utara,0,3.0
Dec,4.0,10.0,Maluku Utara,1,1.0
Dec,2.5,181.0,Nusa Tenggara Barat,0,0.0
Dec,3.2,11.0,Nusa Tenggara Barat,2,4.0
Dec,3.6,200.0,Maluku,0,0.0
Dec,3.4,17.0,Jawa Barat,2,3.0
Dec,5.5,14.0,Jawa Barat,1,1.0
Dec,5.5,14.0,Jawa Barat,1,1.0
Dec,3.0,270.0,Nusa Tenggara Barat,0,0.0
Dec,5.2,29.0,Nusa Tenggara Barat,2,3.0
Dec,5.1,32.0,Nusa Tenggara Barat,0,3.0
Dec,3.8,17.0,Maluku,2,4.0
Dec,3.1,74.0,Nusa Tenggara Barat,0,0.0
Dec,3.7,10.0,Jawa Barat,1,1.0
Dec,3.5,10.0,Aceh,1,1.0
Dec,4.2,210.0,Maluku Utara,0,0.0
Dec,3.0,16.0,Aceh,2,3.0
Dec,3.8,22.0,Bengkulu,2,3.0
Dec,2.1,10.0,Jawa Tengah,2,4.0
Dec,2.8,10.0,Jawa Barat,2,4.0
Dec,3.4,10.0,Aceh,2,1.0
Dec,2.5,11.0,Jawa Barat,2,4.0
Dec,3.2,10.0,Jawa Barat,2,4.0
Dec,2.8,10.0,Nusa Tenggara Barat,2,4.0
Dec,4.2,10.0,Maluku,1,1.0
Dec,3.7,60.0,Sulawesi Tengah,0,0.0
Dec,4.1,15.0,Papua,2,4.0
Dec,3.9,10.0,Maluku,1,1.0
Dec,2.8,48.0,Maluku Utara,0,0.0
Dec,4.0,26.0,Sulawesi Utara,0,3.0
Dec,3.8,10.0,Nusa Tenggara Barat,1,1.0
Dec,3.4,10.0,Jawa Timur,2,1.0
Dec,4.5,10.0,Papua,1,2.0
Dec,3.8,10.0,Jawa Timur,1,1.0
Dec,4.2,10.0,Nusa Tenggara Barat,1,1.0
Dec,2.9,14.0,Sulawesi Utara,2,3.0
Dec,5.2,79.0,Papua,0,0.0
Dec,3.9,14.0,Sulawesi Utara,2,4.0
Dec,4.4,10.0,Nusa Tenggara Barat,1,2.0
Dec,4.9,10.0,Sulawesi Utara,1,2.0
Dec,4.4,119.0,Gorontalo,0,0.0
Dec,3.1,62.0,Nusa Tenggara Barat,0,0.0
Dec,5.0,48.0,Sulawesi Utara,0,3.0
Dec,5.0,56.0,Sulawesi Utara,0,3.0
Dec,3.6,11.0,Gorontalo,2,1.0
Dec,4.4,97.0,Nusa Tenggara Barat,0,0.0
Dec,3.9,20.0,Maluku Utara,2,3.0
Dec,2.9,10.0,Sulawesi Tengah,2,4.0
Dec,3.3,10.0,Jawa Timur,2,1.0
Dec,3.4,10.0,Sulawesi Tengah,2,1.0
Dec,4.8,84.0,Sulawesi Utara,0,0.0
Dec,3.6,10.0,Maluku,1,1.0
Dec,2.9,10.0,Sulawesi Tenggara,2,4.0
Dec,2.9,12.0,Nusa Tenggara Barat,2,4.0
Dec,2.7,42.0,Bali,0,0.0
Dec,3.4,65.0,Nusa Tenggara Barat,0,0.0
Dec,4.0,10.0,Maluku Utara,1,1.0
Dec,3.9,44.0,Sulawesi Utara,0,3.0
Dec,2.8,10.0,Sumatera Utara,2,4.0
Dec,4.6,26.0,Nusa Tenggara Barat,2,3.0
Dec,2.8,349.0,Nusa Tenggara Barat,0,0.0
Dec,4.8,10.0,Banten,1,2.0
Dec,2.6,10.0,Sulawesi Barat,2,4.0
Dec,3.0,21.0,Nusa Tenggara Barat,0,3.0
Dec,2.8,37.0,Nusa Tenggara Barat,0,0.0
Dec,3.2,10.0,Jawa Barat,2,4.0
Dec,3.3,16.0,Sulawesi Tengah,2,3.0
Dec,2.7,55.0,Nusa Tenggara Barat,0,0.0
Dec,2.9,58.0,Gorontalo,0,0.0
Dec,3.2,22.0,Bengkulu,0,3.0
Dec,4.0,18.0,Sulawesi Tengah,2,4.0
Dec,3.7,10.0,Sulawesi Tengah,1,1.0
Dec,2.7,68.0,Sumatera Barat,0,0.0
Dec,4.0,10.0,Nusa Tenggara Barat,1,1.0
Dec,3.2,10.0,Jawa Tengah,2,4.0
Dec,3.3,10.0,Sumatera Utara,2,1.0
Dec,3.0,57.0,Aceh,0,0.0
Dec,5.9,91.0,Sulawesi Utara,0,0.0
Dec,2.8,35.0,Nusa Tenggara Barat,0,0.0
Dec,2.5,142.0,Sumatera Selatan,0,0.0
Dec,2.7,45.0,Nusa Tenggara Barat,0,0.0
Dec,3.3,10.0,Maluku Utara,2,1.0
Dec,4.4,10.0,Maluku Utara,1,2.0
Dec,3.3,54.0,Lampung,0,0.0
Dec,2.7,14.0,Nusa Tenggara Barat,2,3.0
Dec,5.2,10.0,Sulawesi Utara,1,2.0
Dec,3.0,17.0,Maluku,2,3.0
Dec,3.8,10.0,Papua,1,1.0
Dec,2.9,12.0,Maluku Utara,2,4.0
Dec,3.1,11.0,Nusa Tenggara Barat,2,4.0
Dec,5.5,315.0,Papua,0,0.0
Dec,3.4,14.0,Maluku,2,4.0
Dec,2.3,16.0,Jawa Tengah,0,3.0
Dec,3.0,10.0,Nusa Tenggara Barat,2,4.0
Dec,3.9,10.0,Sulawesi Utara,1,1.0
Dec,4.4,14.0,Sumatera Barat,2,4.0
Dec,3.6,10.0,Sulawesi Utara,1,1.0
Dec,3.4,92.0,Jawa Timur,0,0.0
Dec,4.8,10.0,Sulawesi Utara,1,2.0
Dec,2.7,27.0,Maluku Utara,0,3.0
Dec,2.3,10.0,Sumatera Barat,2,4.0
Dec,3.8,10.0,Maluku,1,1.0
Dec,2.5,13.0,Jawa Timur,2,3.0
Dec,2.4,10.0,Sulawesi Selatan,2,4.0
Dec,2.7,11.0,Maluku Utara,2,4.0
Dec,2.8,10.0,Papua,2,4.0
Dec,1.8,10.0,Sumatera Utara,2,3.0
Dec,3.1,10.0,Aceh,2,4.0
Dec,3.0,59.0,Sulawesi Tengah,0,0.0
Dec,5.4,23.0,Maluku Utara,2,4.0
Dec,5.4,23.0,Maluku Utara,2,4.0
Dec,2.2,95.0,Aceh,0,0.0
Dec,2.4,10.0,Nusa Tenggara Barat,2,4.0
Dec,2.7,61.0,Sumatera Utara,0,0.0
Dec,3.7,23.0,Papua,0,3.0
Dec,3.0,37.0,Jambi,0,0.0
Dec,2.4,13.0,Jawa Timur,2,3.0
Dec,3.9,10.0,Banten,1,1.0
Dec,4.5,10.0,Banten,1,2.0
Dec,2.6,22.0,Jawa Barat,0,3.0
Dec,3.6,10.0,Sulawesi Tengah,1,1.0
Dec,3.6,125.0,Nusa Tenggara Barat,0,0.0
Dec,3.7,212.0,Jambi,0,0.0
Dec,4.6,165.0,Maluku,0,0.0
Dec,3.2,11.0,Nusa Tenggara Barat,2,4.0
Dec,4.8,10.0,Sulawesi Utara,1,2.0
Dec,3.4,59.0,Maluku Utara,0,0.0
Dec,3.2,10.0,Aceh,2,4.0
Dec,4.4,105.0,Sulawesi Utara,0,0.0
Dec,2.9,10.0,Maluku Utara,2,4.0
Dec,3.7,17.0,Papua,2,4.0
Dec,2.7,10.0,Maluku,2,4.0
Dec,3.3,10.0,Jawa Timur,2,1.0
Dec,3.0,10.0,Sulawesi Tengah,2,4.0
Dec,3.0,334.0,Nusa Tenggara Barat,0,0.0
Dec,2.6,10.0,Sulawesi Selatan,2,4.0
Dec,2.0,298.0,Jawa Barat,0,0.0
Dec,3.5,64.0,Maluku Utara,0,0.0
Dec,3.0,10.0,Aceh,2,4.0
Dec,4.1,25.0,Nusa Tenggara Barat,0,3.0
Dec,4.1,10.0,Aceh,1,1.0
Dec,4.3,10.0,Maluku Utara,1,2.0
Dec,4.6,10.0,Maluku Utara,1,2.0
Dec,3.5,24.0,Sulawesi Tengah,0,3.0
Dec,4.1,83.0,Maluku,0,0.0
Dec,2.6,97.0,Jawa Barat,0,0.0
Dec,3.2,33.0,Nusa Tenggara Barat,0,3.0
Dec,2.5,10.0,Sulawesi Tengah,2,4.0
Dec,3.7,10.0,Maluku,1,1.0
Dec,4.3,158.0,Papua,0,0.0
Dec,2.2,17.0,Jawa Tengah,0,3.0
Dec,4.0,50.0,Sulawesi Tengah,0,0.0
Dec,4.3,10.0,Jawa Barat,1,2.0
Dec,2.9,21.0,Gorontalo,0,3.0
Dec,3.6,10.0,Sulawesi Tengah,1,1.0
Dec,3.8,10.0,Aceh,1,1.0
Dec,3.9,19.0,Papua,2,3.0
Dec,3.9,10.0,Papua,1,1.0
Dec,3.3,13.0,Papua,2,4.0
Dec,2.9,10.0,Sulawesi Selatan,2,4.0
Dec,3.5,32.0,Maluku Utara,0,3.0
Dec,2.6,14.0,Jawa Barat,2,3.0
Dec,2.8,11.0,Jawa Barat,2,4.0
Dec,2.7,10.0,Jawa Barat,2,4.0
Dec,4.2,28.0,Sulawesi Utara,0,3.0
Dec,5.5,160.0,Maluku Utara,0,0.0
Dec,5.1,151.0,Maluku Utara,0,0.0
Dec,2.5,28.0,Jawa Barat,0,3.0
Dec,3.7,31.0,Papua,0,3.0
Dec,2.5,146.0,Jambi,0,0.0
Dec,3.2,91.0,Jawa Timur,0,0.0
Dec,2.3,189.0,Gorontalo,0,0.0
Dec,4.2,10.0,Sulawesi Utara,1,1.0
Dec,3.9,269.0,Nusa Tenggara Barat,0,0.0
Dec,3.2,10.0,Papua,2,4.0
Dec,3.1,10.0,Jawa Barat,2,4.0
Dec,4.5,10.0,Maluku Utara,1,2.0
Dec,4.0,51.0,Sulawesi Utara,0,0.0
Dec,2.4,10.0,Jawa Barat,2,4.0
Dec,5.3,116.0,Sulawesi Utara,0,0.0
Dec,4.8,24.0,Sulawesi Utara,2,3.0
Dec,3.6,10.0,Aceh,1,1.0
Dec,4.9,597.0,Nusa Tenggara Barat,0,0.0
Dec,3.8,23.0,Jawa Barat,2,3.0
Dec,3.2,13.0,Maluku Utara,2,4.0
Dec,4.3,10.0,Aceh,1,2.0
Dec,2.7,13.0,Jawa Tengah,2,3.0
